name,type,currency,interval,mrr,arr,discount_count,prompts_count,prompt_limit,baseline_credits_needed,credits_usage,credits_capacity,orgs_count,orgs_count_hf,orgs_purchased,new_plan,plan_credits,plan_price,purchased_credits,extra_credits_granted,extra_credits_granted_10,discount_pct,discount_amount,total_available_credits,unused_credits,unused_purchased_credits,arr_at_risk
Northward Marketing,AGENCY,eur,month,199,,0,100.0,100.0,9000,9000,9000.0,1,1,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,3935,3935,726
lightricks.com,IN_HOUSE,eur,month,700,,0,262.0,400.0,48000,31440,48000.0,3,0,3.0,enterprise,49900,499.0,0,0,0,0.0,0,49900,18460,18460,2215
Hatch,AGENCY,usd,month,89,,0,23.0,25.0,2250,2070,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,180,180,85
CSW.AGENCY e.K.,AGENCY,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
moccu,AGENCY,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
DEPT,AGENCY,eur,month,199,,0,100.0,100.0,9000,9000,9000.0,1,0,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,3935,3935,726
Prisma,IN_HOUSE,eur,month,199,,0,55.0,100.0,9000,4950,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,9975,9975,1596
enso,IN_HOUSE,eur,month,89,,0,6.0,25.0,2250,540,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3020,3020,906
Sage,IN_HOUSE,eur,month,199,,0,71.0,100.0,9000,6390,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,8535,8535,1366
Rangewell,IN_HOUSE,eur,month,199,,0,99.0,100.0,9000,8910,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,6015,6015,962
Lumio,AGENCY,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
Recykal,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Welcome Pickups,IN_HOUSE,eur,month,150,,0,100.0,100.0,9000,9000,9000.0,1,0,1.0,starter,3560,89.0,2440,3000,3300,0.0,0,9000,0,0,0
Klaas Willaert,IN_HOUSE,eur,month,89,,0,1.0,25.0,2250,90,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3470,3470,1041
Zowie,IN_HOUSE,eur,month,120,,0,27.0,30.0,2700,2430,2700.0,1,1,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1130,1130,339
Starty Digital,AGENCY,eur,month,89,,0,18.0,25.0,2250,1620,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,630,630,299
Flip,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Reporting Hub,IN_HOUSE,usd,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Ryft Pay,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Adevinta Jobs SLU,IN_HOUSE,eur,year,169,2029.0,0,81.0,100.0,9000,7290,9000.0,1,0,1.0,pro,14925,165.83333333333334,0,0,0,0.0,0,14925,7635,7635,1018
All In Advertising,AGENCY,usd,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1800,1800,854
Sovra,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Websupport,IN_HOUSE,eur,month,199,,0,100.0,100.0,9000,9000,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,5925,5925,948
MDPI,IN_HOUSE,eur,month,199,,0,96.0,100.0,9000,8640,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,6285,6285,1006
Level Agency,AGENCY,eur,month,199,,0,25.0,100.0,9000,2250,9000.0,1,0,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,10685,10685,1973
My Agency Inc.,AGENCY,eur,month,89,,0,14.0,25.0,2250,1260,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,990,990,470
Yuno,IN_HOUSE,eur,month,89,,0,16.0,25.0,2250,1440,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2120,2120,636
Dampsoft,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
sevdesk,IN_HOUSE,eur,month,89,,0,30.0,30.0,2700,2700,2700.0,1,1,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,860,860,258
Kindergartenakademie,IN_HOUSE,eur,month,89,,0,18.0,25.0,2250,1620,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1940,1940,582
Bonzer,AGENCY,eur,month,1350,,0,93.0,235.0,21900,8490,21900.0,22,0,150.0,scale,37425,499.0,0,0,0,0.0,0,37425,28935,28935,4630
Leanware,IN_HOUSE,eur,month,89,,0,6.0,25.0,2250,540,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3020,3020,906
Globant,AGENCY,eur,month,1350,,0,3795.0,4200.0,378000,341550,378000.0,3,0,,scale,37425,499.0,63825,276750,304425,0.0,0,378000,36450,0,0
CCM19,IN_HOUSE,eur,month,89,,0,22.0,25.0,2250,1980,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1580,1580,474
Vitra International AG,IN_HOUSE,eur,month,199,,0,40.0,100.0,9000,3600,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,11325,11325,1812
Photoroom,IN_HOUSE,usd,month,89,,0,24.0,25.0,2250,2160,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1400,1400,420
MADS,AGENCY,eur,month,500,,0,260.0,500.0,45000,23400,45000.0,3,0,3.0,scale,37425,499.0,75,7500,8250,0.0,0,45000,21600,14100,2256
Andor Palau,AGENCY,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
Modern Events Calendar,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
MITA Nutra,IN_HOUSE,eur,month,89,,0,19.0,25.0,2250,1710,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1850,1850,555
AN Digital,AGENCY,eur,month,180,,0,43.0,50.0,4500,3870,4500.0,2,0,3.0,intro,2250,89.0,2250,0,0,0.0,0,4500,630,630,299
Solarhandel24,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
CBH Homes,IN_HOUSE,usd,month,89,,0,12.0,25.0,2250,1080,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2480,2480,744
We. Communications UK,AGENCY,eur,month,199,,0,90.0,100.0,9000,8100,9000.0,4,0,4.0,growth,12935,199.0,0,0,0,0.0,0,12935,4835,4835,893
Crio Digital Ltd,AGENCY,eur,month,89,,0,7.0,25.0,2250,630,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1620,1620,769
Frohraum,IN_HOUSE,eur,month,89,,0,20.0,25.0,2250,1800,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1760,1760,528
Mad Fish Digital,AGENCY,eur,month,400,,0,20.0,105.0,9450,1800,9450.0,4,0,11.0,growth,12935,199.0,0,0,0,0.0,0,12935,11135,11135,2056
Proper,IN_HOUSE,eur,month,720,,0,432.0,600.0,54000,38880,54000.0,12,0,12.0,enterprise,49900,499.0,4100,0,0,0.0,0,54000,15120,15120,1814
Praize Studio,AGENCY,eur,month,356,,0,98.0,100.0,9000,8820,9000.0,4,0,4.0,growth,12935,199.0,0,0,0,0.0,0,12935,4115,4115,760
Bounce,IN_HOUSE,eur,month,199,,0,100.0,100.0,9000,9000,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,5925,5925,948
Digital X,AGENCY,eur,month,377,,0,42.0,150.0,13500,3780,13500.0,4,0,4.0,growth,12935,199.0,565,0,0,0.0,0,13500,9720,9720,1794
regenold,IN_HOUSE,eur,month,199,,0,97.0,100.0,9000,8730,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,6195,6195,991
BURGA,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Heavybit,IN_HOUSE,usd,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Interactive Marketing Group,AGENCY,eur,month,90,,0,23.0,25.0,2250,2070,2250.0,1,1,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,180,180,85
Fresh Egg,AGENCY,eur,month,200,,0,84.0,180.0,16200,7560,16200.0,5,0,5.0,growth,12935,199.0,65,3200,3520,0.0,0,16200,8640,5440,1004
Halper,IN_HOUSE,eur,month,89,,0,24.0,25.0,2250,2160,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1400,1400,420
Liferay,IN_HOUSE,eur,month,199,,0,99.0,100.0,9000,8910,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,6015,6015,962
DiscoverCars,IN_HOUSE,eur,month,499,,0,257.0,300.0,36000,30840,36000.0,1,0,1.0,enterprise,49900,499.0,0,0,0,0.0,0,49900,19060,19060,2287
Influ2,IN_HOUSE,usd,month,89,,0,6.0,25.0,2250,540,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3020,3020,906
100,AGENCY,usd,month,178,,0,25.0,25.0,2250,2250,2250.0,1,0,2.0,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
Kelsey Reaves,AGENCY,usd,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1800,1800,854
Paage,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Agicap,IN_HOUSE,eur,month,199,,0,94.0,100.0,9000,8460,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,6465,6465,1034
EGP,AGENCY,eur,month,170,,0,20.0,100.0,9000,1800,9000.0,1,0,1.0,intro,2250,89.0,2048,4702,5172,0.0,0,9000,7200,2498,1186
Teamwire,IN_HOUSE,eur,month,150,,0,50.0,50.0,4500,4500,4500.0,1,0,1.0,starter,3560,89.0,940,0,0,0.0,0,4500,0,0,0
Nerdoptimize,AGENCY,eur,month,1500,,0,1706.0,2050.0,184500,153540,184500.0,10,0,,scale,37425,499.0,75075,72000,79200,0.0,0,184500,30960,0,0
Engine HQ,AGENCY,eur,month,90,,0,49.0,100.0,9000,4410,9000.0,1,0,1.0,intro,2250,89.0,25,6725,7397,0.0,0,9000,4590,0,0
Betsson Group,IN_HOUSE,eur,month,1125,,0,663.0,700.0,84000,79560,84000.0,14,0,15.0,enterprise,49900,499.0,34100,0,0,0.0,0,84000,4440,4440,533
Statusbrew,IN_HOUSE,eur,month,89,,0,23.0,25.0,2250,2070,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1490,1490,447
Orange Cyberdefense,IN_HOUSE,eur,month,199,,0,97.0,100.0,9000,8730,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,6195,6195,991
YET Agency,AGENCY,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
Fuel Finance,IN_HOUSE,eur,month,90,,0,20.0,25.0,2250,1800,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1760,1760,528
SellerX,AGENCY,eur,month,267,,0,26.0,75.0,6750,2340,6750.0,3,0,3.0,growth,12935,199.0,0,0,0,0.0,0,12935,10595,10595,1956
nordiek.net GmbH,AGENCY,eur,month,89,,0,16.0,25.0,2250,1440,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,810,810,384
Threepipe reply,AGENCY,eur,month,1500,,0,1342.0,1350.0,121500,120780,121500.0,6,0,,scale,37425,499.0,75075,9000,9900,0.0,0,121500,720,0,0
Double Digits,AGENCY,eur,month,199,,0,98.0,100.0,9000,8820,9000.0,1,0,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,4115,4115,760
Advantic,AGENCY,eur,month,89,,0,3.0,25.0,2250,270,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1980,1980,940
Doe-Anderson,AGENCY,usd,month,178,,0,39.0,50.0,4500,3510,4500.0,2,0,2.0,intro,2250,89.0,2250,0,0,0.0,0,4500,990,990,470
Arousr,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Solink,IN_HOUSE,eur,month,199,,0,99.0,100.0,9000,8910,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,6015,6015,962
Main Clinic Supply,IN_HOUSE,eur,month,199,,0,24.0,100.0,9000,2160,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,12765,12765,2042
circuly,IN_HOUSE,eur,month,199,,0,85.0,100.0,9000,7650,9000.0,1,0,,pro,14925,199.0,0,0,0,0.0,0,14925,7275,7275,1164
PIABO,AGENCY,eur,month,498,,0,25.0,100.0,18000,4500,18000.0,1,0,1.0,growth,12935,199.0,5065,0,0,0.0,0,18000,13500,13500,2492
The Media Image,AGENCY,eur,month,860,,1,562.0,630.0,56700,50580,56700.0,5,0,4.0,scale,37425,499.0,19275,0,0,0.0,0,56700,6120,6120,979
Growth Pro,AGENCY,eur,month,89,,0,8.0,25.0,2250,720,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1530,1530,726
Australian Digital,AGENCY,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
UiPath,IN_HOUSE,eur,month,199,,0,74.0,100.0,24000,17760,24000.0,1,0,1.0,pro,14925,199.0,0,9075,9982,0.0,0,24000,6240,0,0
Vation Ventures,AGENCY,usd,month,89,,0,21.0,25.0,2250,1890,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,360,360,171
Verisure,IN_HOUSE,eur,year,825,9900.0,0,364.0,410.0,36900,32760,36900.0,14,0,,enterprise,49900,415.8333333333333,0,0,0,0.0,0,49900,17140,17140,1714
SWS,IN_HOUSE,eur,month,89,,0,7.0,25.0,2250,630,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2930,2930,879
180 Marketing Inc,AGENCY,usd,month,698,,0,354.0,375.0,33750,31860,33750.0,15,0,21.0,scale,37425,499.0,0,0,0,0.0,0,37425,5565,5565,890
mindbodygreen,IN_HOUSE,eur,month,199,,0,48.0,100.0,9000,4320,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,10605,10605,1697
prodress,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
DBMS,AGENCY,eur,month,89,,0,21.0,25.0,2250,1890,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,360,360,171
Cowboy Pools,IN_HOUSE,usd,month,89,,0,23.0,25.0,2250,2070,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1490,1490,447
info.link,IN_HOUSE,eur,month,89,,0,22.0,25.0,2250,1980,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1580,1580,474
autodoc,IN_HOUSE,eur,month,89,,0,8.0,25.0,2250,720,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2840,2840,852
bernard.digital,AGENCY,eur,month,262,,0,87.0,150.0,13500,7830,13500.0,4,0,4.0,growth,12935,199.0,565,0,0,0.0,0,13500,5670,5670,1047
Upright Communications,AGENCY,eur,month,498,,0,186.0,200.0,18000,16740,18000.0,10,0,15.0,growth,12935,199.0,5065,0,0,0.0,0,18000,1260,1260,233
Coverflex,IN_HOUSE,eur,month,89,,0,21.0,25.0,2250,1890,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1670,1670,501
test,AGENCY,eur,month,89,,0,23.0,25.0,2250,2070,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,180,180,85
Our Own Brand,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Away Resorts,IN_HOUSE,eur,month,199,,0,100.0,100.0,9000,9000,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,5925,5925,948
Energy PR,AGENCY,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
Streamkap,IN_HOUSE,eur,month,199,,0,94.0,100.0,9000,8460,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,6465,6465,1034
vaults.fyi,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Fightclub,AGENCY,eur,month,89,,0,10.0,25.0,2250,900,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1350,1350,641
Layer Cake Digital,AGENCY,eur,month,199,,0,50.0,100.0,9000,4500,9000.0,1,0,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,8435,8435,1557
Tomorrow.io,IN_HOUSE,eur,month,89,,0,15.0,50.0,4500,1350,4500.0,2,0,1.0,starter,3560,89.0,0,940,1034,0.0,0,4500,3150,2210,663
be.performance,AGENCY,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
ChoiceLocal,AGENCY,usd,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
Liquibase,IN_HOUSE,usd,month,89,,0,20.0,25.0,2250,1800,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1760,1760,528
Didomi,IN_HOUSE,eur,month,199,,0,100.0,100.0,9000,9000,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,5925,5925,948
Aurora Expeditions,IN_HOUSE,eur,month,199,,0,29.0,100.0,9000,2610,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,12315,12315,1970
Artaxo,AGENCY,eur,month,299,,0,150.0,150.0,13500,13500,13500.0,11,0,13.0,growth,12935,199.0,565,0,0,0.0,0,13500,0,0,0
Nationwide Vehicle Contracts,IN_HOUSE,eur,month,199,,0,85.0,100.0,9000,7650,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,7275,7275,1164
Comfy,IN_HOUSE,usd,month,89,,0,10.0,25.0,2250,900,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2660,2660,798
Millwright,AGENCY,usd,month,89,,0,0.0,25.0,2250,0,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,2250,2250,1068
Carolina Bucci,IN_HOUSE,eur,month,89,,0,6.0,25.0,2250,540,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3020,3020,906
Flash Pack,IN_HOUSE,eur,month,199,,0,88.0,100.0,9000,7920,9000.0,1,0,,pro,14925,199.0,0,0,0,0.0,0,14925,7005,7005,1121
MutuiOnline,IN_HOUSE,eur,month,199,,0,390.0,500.0,51000,41010,51000.0,5,1,1.0,pro,14925,199.0,0,36075,39682,0.0,0,51000,9990,0,0
Fintel Connect,AGENCY,eur,month,199,,0,124.0,190.0,17100,11160,17100.0,8,0,5.0,growth,12935,199.0,0,4165,4582,0.0,0,17100,5940,1775,328
Virayo,AGENCY,usd,month,900,,0,292.0,325.0,29250,26280,29250.0,13,0,20.0,scale,37425,499.0,0,0,0,0.0,0,37425,11145,11145,1783
Runway ,IN_HOUSE,eur,month,199,,0,22.0,100.0,9000,1980,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,12945,12945,2071
Bauman Rare Books,IN_HOUSE,usd,month,89,,0,6.0,25.0,2250,540,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3020,3020,906
ATMO CLUB,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Italo,IN_HOUSE,eur,year,417,5000.0,1,465.0,500.0,45000,41850,45000.0,1,0,1.0,enterprise,49900,415.8333333333333,0,0,0,0.0,0,49900,8050,8050,805
One Cloud Inc,AGENCY,usd,month,89,,0,10.0,25.0,2250,900,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1350,1350,641
Argentum Event,IN_HOUSE,eur,month,89,,0,15.0,25.0,2250,1350,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2210,2210,663
Angeline,AGENCY,eur,month,89,,0,16.0,25.0,2250,1440,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,810,810,384
Bildstark,AGENCY,eur,month,109,,0,25.0,25.0,3750,3750,3750.0,1,0,1.0,intro,2250,89.0,499,1001,1101,0.0,0,3750,0,0,0
ximea,AGENCY,eur,month,89,,0,10.0,25.0,2250,900,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1350,1350,641
TIpi Group,AGENCY,eur,month,1900,,0,1573.0,1630.0,146700,141570,146700.0,18,2,18.0,scale,37425,499.0,105075,4200,4620,0.0,0,146700,5130,930,149
Omnisent,IN_HOUSE,eur,month,199,,0,38.0,100.0,9000,3420,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,11505,11505,1841
GeloMyrtol forte,IN_HOUSE,eur,month,499,,0,45.0,300.0,27000,4050,27000.0,4,0,,enterprise,49900,499.0,0,0,0,0.0,0,49900,45850,45850,5502
Sephora,IN_HOUSE,eur,month,199,,0,100.0,100.0,9000,9000,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,5925,5925,948
eigenheads,IN_HOUSE,eur,month,89,,0,19.0,25.0,2250,1710,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1850,1850,555
Podbase,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Avenue Z,AGENCY,eur,month,687,,0,360.0,360.0,35400,35400,35400.0,6,1,6.0,scale,37425,499.0,0,0,0,0.0,0,37425,2025,2025,324
AMA,IN_HOUSE,eur,month,499,,0,290.0,300.0,27000,26100,27000.0,8,0,8.0,enterprise,49900,499.0,0,0,0,0.0,0,49900,23800,23800,2856
Yellowball,AGENCY,eur,month,199,,0,45.0,100.0,9000,4050,9000.0,4,0,4.0,growth,12935,199.0,0,0,0,0.0,0,12935,8885,8885,1640
Scandiweb,AGENCY,eur,month,180,,0,40.0,90.0,8100,3600,8100.0,3,3,3.0,intro,2250,89.0,2301,3549,3904,0.0,0,8100,4500,951,451
hp praski,IN_HOUSE,eur,month,89,,0,6.0,25.0,2250,540,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3020,3020,906
homestra,IN_HOUSE,eur,month,89,,0,8.0,25.0,2250,720,2250.0,1,1,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2840,2840,852
Storiebox,IN_HOUSE,eur,month,89,,0,6.0,25.0,2250,540,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3020,3020,906
Solo,IN_HOUSE,usd,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Cafe Spice,IN_HOUSE,usd,month,89,,0,23.0,25.0,2250,2070,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1490,1490,447
Bkomm GmbH,AGENCY,eur,month,90,,0,6.0,25.0,2250,540,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1710,1710,812
AWi,AGENCY,eur,month,199,,0,59.0,100.0,9000,5310,9000.0,1,0,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,7625,7625,1408
Die Medialen GmbH,AGENCY,eur,year,77,919.0,0,17.0,25.0,2250,1530,2250.0,1,0,1.0,intro,2250,74.16666666666667,0,0,0,0.0,0,2250,720,720,285
The Electric Car Scheme,IN_HOUSE,eur,month,199,,0,87.0,100.0,9000,7830,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,7095,7095,1135
more life,AGENCY,eur,month,89,,0,37.0,50.0,4500,3330,4500.0,2,0,1.0,intro,2250,89.0,0,2250,2475,0.0,0,4500,1170,0,0
Worksuite,IN_HOUSE,usd,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Sure Oak,AGENCY,usd,month,89,,0,7.0,25.0,2250,630,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1620,1620,769
John Burns Research and Consulting,IN_HOUSE,usd,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Blink,IN_HOUSE,usd,month,89,,0,19.0,25.0,2250,1710,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1850,1850,555
Marketing Makers Agency,AGENCY,eur,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1800,1800,854
Homair,IN_HOUSE,eur,month,499,,0,280.0,300.0,27000,25200,27000.0,2,0,1.0,enterprise,49900,499.0,0,0,0,0.0,0,49900,24700,24700,2964
Signal & Light,AGENCY,eur,month,89,,0,18.0,25.0,2250,1620,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,630,630,299
XIAG,AGENCY,eur,month,267,,0,70.0,75.0,6750,6300,6750.0,3,0,3.0,growth,12935,199.0,0,0,0,0.0,0,12935,6635,6635,1225
Future Marketing GmbH,AGENCY,eur,month,398,,0,105.0,200.0,18000,9450,18000.0,2,0,2.0,growth,12935,199.0,5065,0,0,0.0,0,18000,8550,8550,1578
Pino ,IN_HOUSE,eur,month,199,,0,44.0,100.0,9000,3960,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,10965,10965,1754
