name,type,domain,stripe_customer_id,stripe_subscription_id,purchased_capacity,orgs_purchased,orgs_count,prompts_count,prompt_limit,credits_usage,credits_capacity,orgs_count_hf,subscription_id,mrr,arr,discount_count,currency,interval,baseline_credits_needed,effective_discount_pct,new_plan,plan_credits,plan_price,credit_price,purchased_credits,extra_credits_granted,extra_credits_granted_10,discount_amount,discount_pct,total_available_credits
Docker,IN_HOUSE,docker.com,cus_T99fwXULVKKtCC,sub_1SCrNzKojVEYZPlX4PfpeE1z,25.0,1.0,1.0,5.0,25.0,450.0,2250.0,0.0,sub_1SCrNzKojVEYZPlX4PfpeE1z,89,,0.0,usd,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Stacksy,AGENCY,stacksy.nl,cus_SCB8gcFTVnIUgr,sub_1RHmmWKojVEYZPlXxDRKN0sf,25.0,1.0,1.0,22.0,25.0,1980.0,2250.0,0.0,sub_1RHmmWKojVEYZPlXxDRKN0sf,90,,0.0,eur,month,2250.0,0,intro,2250,89,0.03955555555555555,0.0,0.0,0.0,0.0,0.0,2250
Zerion,IN_HOUSE,zerion.io,cus_SPIZ1txWwPaHfO,sub_1RUTy5KojVEYZPlXQfsXB4NT,25.0,1.0,1.0,25.0,25.0,5250.0,5250.0,0.0,sub_1RUTy5KojVEYZPlXQfsXB4NT,167,,0.0,eur,month,5250.0,0,starter,3560,89,0.025,1690.0,0.0,0.0,0.0,0.0,5250
Matador AI,IN_HOUSE,matador.ai,cus_T3pWDP4DLyCAw9,sub_1S7i9AKojVEYZPlX59gyVoHL,25.0,1.0,1.0,11.0,25.0,990.0,2250.0,0.0,sub_1S7i9AKojVEYZPlX59gyVoHL,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
ImageKit.io,IN_HOUSE,imagekit.io,cus_T6H01xvBRIQBek,sub_1SA4UGKojVEYZPlXV8WGUTUF,25.0,1.0,1.0,25.0,25.0,2250.0,2250.0,0.0,sub_1SA4UGKojVEYZPlXV8WGUTUF,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Softonic,IN_HOUSE,softonic.com,cus_SZ2GKfIpFn745w,sub_1RduD4KojVEYZPlXaETY3ZLL,100.0,1.0,1.0,100.0,100.0,9000.0,9000.0,0.0,sub_1RduD4KojVEYZPlXaETY3ZLL,199,,0.0,eur,month,9000.0,0,pro,14925,199,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,14925
EQWAL,IN_HOUSE,eqwal.legal,cus_SdqC6aeIQYgBrB,sub_1RiYXrKojVEYZPlX7fxgJCs3,25.0,1.0,1.0,25.0,25.0,2250.0,2250.0,0.0,sub_1RiYXrKojVEYZPlX7fxgJCs3,77,919.0,0.0,eur,year,2250.0,0,starter,3560,890,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,3560
Officers Of,AGENCY,officersof.com,cus_Si5p0vW1QgqPGF,sub_1RmhMvKojVEYZPlXbRQiAnMM,100.0,1.0,1.0,51.0,100.0,4590.0,9000.0,0.0,sub_1RmhMvKojVEYZPlXbRQiAnMM,199,,0.0,usd,month,9000.0,0,growth,12935,199,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,12935
FrankCrum,IN_HOUSE,frankcrum.com,cus_SyygpGtfwW2J0y,sub_1S30jZKojVEYZPlXYnajYDCp,100.0,1.0,1.0,40.0,100.0,3600.0,9000.0,0.0,sub_1S30jZKojVEYZPlXYnajYDCp,162,1945.22,0.0,eur,year,9000.0,0,starter,3560,890,0.020833333333333332,5440.0,0.0,0.0,0.0,0.0,9000
CORSAIR,IN_HOUSE,corsair.com,cus_SdqE9pMsstAeZJ,sub_1RniGAKojVEYZPlXLYEY3Mwr,25.0,1.0,1.0,24.0,25.0,2160.0,2250.0,0.0,sub_1RniGAKojVEYZPlXLYEY3Mwr,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Legence,AGENCY,wearelegence.com,cus_TF1LVBNgBeDdxh,sub_1SIXIWKojVEYZPlXKTyB5lcu,50.0,6.0,4.0,100.0,200.0,9000.0,18000.0,0.0,sub_1SIXIWKojVEYZPlXKTyB5lcu,579,,0.0,usd,month,18000.0,0,scale,37425,499,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,37425
Office World,IN_HOUSE,officeworld.ch,cus_SR4tQjzjzoPePf,sub_1RWCjJKojVEYZPlXi2sm2U8p,25.0,1.0,1.0,25.0,25.0,2250.0,2250.0,0.0,sub_1RWCjJKojVEYZPlXi2sm2U8p,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Kitcast,IN_HOUSE,kitcast.tv,cus_T1b5H1GHH2m0bh,sub_1SFkZfKojVEYZPlXDlGlDfWx,25.0,1.0,1.0,25.0,25.0,2250.0,2250.0,0.0,sub_1SFkZfKojVEYZPlXDlGlDfWx,89,,0.0,usd,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
HelloBello,IN_HOUSE,hellobello.de,cus_SzASIofvqNjn88,sub_1S3CHlKojVEYZPlXRLLapsrB,25.0,1.0,1.0,20.0,25.0,1800.0,2250.0,0.0,sub_1S3CHlKojVEYZPlXRLLapsrB,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Vente-unique,IN_HOUSE,vente-unique.com,cus_SQlJo7zX1oKGCz,sub_1RVtnYKojVEYZPlXbzc3vDzb,50.0,2.0,2.0,93.0,100.0,8370.0,9000.0,0.0,sub_1RVtnYKojVEYZPlXbzc3vDzb,169,2029.0,0.0,eur,year,9000.0,0,pro,14925,1990,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,14925
Netzbekannt,AGENCY,netzbekannt.de,cus_SZgYRU2acFZobZ,sub_1ReXC0KojVEYZPlXWVut2B6l,25.0,5.0,5.0,47.0,125.0,4230.0,11250.0,0.0,sub_1ReXC0KojVEYZPlXWVut2B6l,340,,0.0,eur,month,11250.0,0,growth,12935,199,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,12935
Dofollow Inc.,AGENCY,dofollow.com,cus_T5ZyYnbSzbNC7H,sub_1S9OovKojVEYZPlXWDL7HMP8,15.0,20.0,20.0,92.0,300.0,8280.0,27000.0,0.0,sub_1S9OovKojVEYZPlXWDL7HMP8,400,,0.0,eur,month,27000.0,0,growth,12935,199,0.015384615384615385,13065.0,1000.0,1100.0,0.0,0.0,27000
AppSignal,IN_HOUSE,appsignal.com,cus_Sm5wpzWJgVci5D,sub_1RqXloKojVEYZPlXO7PdAvoI,25.0,1.0,1.0,5.0,25.0,450.0,2250.0,0.0,sub_1RqXloKojVEYZPlXO7PdAvoI,89,,0.0,usd,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Wizville,IN_HOUSE,wizville.com,cus_SmPjmXJ6kGqo42,sub_1SAubRKojVEYZPlXQ9X6VHp8,25.0,1.0,1.0,23.0,25.0,2070.0,2250.0,0.0,sub_1SAubRKojVEYZPlXQ9X6VHp8,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Ringgitplus,IN_HOUSE,ringgitplus.com,cus_Sih4AnmQUMsKnu,sub_1RnVR4KojVEYZPlXgywjZrDq,100.0,1.0,1.0,100.0,100.0,9000.0,9000.0,0.0,sub_1RnVR4KojVEYZPlXgywjZrDq,199,,0.0,eur,month,9000.0,0,pro,14925,199,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,14925
CB,IN_HOUSE,casinosblockchain.io,cus_StEgUIDCaIppkj,sub_1Rxjn9KojVEYZPlXQjY6idBV,25.0,1.0,1.0,23.0,25.0,2070.0,2250.0,0.0,sub_1Rxjn9KojVEYZPlXQjY6idBV,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Aroma-Zone,IN_HOUSE,aroma-zone.com,cus_T75QTTT6DMHAn9,sub_1SArIXKojVEYZPlXpZbip18r,25.0,1.0,1.0,10.0,25.0,900.0,2250.0,0.0,sub_1SArIXKojVEYZPlXpZbip18r,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
straight. GmbH,AGENCY,straight.de,cus_SmRqFxzdIcqDj5,sub_1RqsytKojVEYZPlXcdK6AFvq,25.0,2.0,3.0,63.0,75.0,5670.0,6750.0,0.0,sub_1RqsytKojVEYZPlXcdK6AFvq,178,,0.0,eur,month,6750.0,0,intro,2250,89,0.03955555555555555,2250.0,2250.0,2475.0,0.0,0.0,6750
Mixbook,IN_HOUSE,mixbook.com,cus_SuOnPkeUBtvkeh,sub_1Rya0bKojVEYZPlXT2WdMogP,100.0,1.0,1.0,100.0,100.0,9000.0,9000.0,0.0,sub_1Rya0bKojVEYZPlXT2WdMogP,199,,0.0,eur,month,9000.0,0,pro,14925,199,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,14925
Ownwell,IN_HOUSE,ownwell.com,cus_SXHoBHaem5iIMG,sub_1RcDEfKojVEYZPlXxpy6oBHR,100.0,1.0,1.0,100.0,100.0,9000.0,9000.0,0.0,sub_1RcDEfKojVEYZPlXxpy6oBHR,199,,0.0,eur,month,9000.0,0,pro,14925,199,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,14925
Resoneo,AGENCY,resoneo.com,cus_SMgAuFoQzYWxSZ,sub_1RRwpEKojVEYZPlXCRJPWLZx,100.0,1.0,1.0,75.0,100.0,6750.0,9000.0,0.0,sub_1RRwpEKojVEYZPlXCRJPWLZx,199,,0.0,eur,month,9000.0,0,growth,12935,199,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,12935
OpenUp,IN_HOUSE,openup.com,cus_TCoQyKioSDp7pz,sub_1SGOtaKojVEYZPlXupTHm7uo,25.0,1.0,1.0,25.0,25.0,2250.0,2250.0,0.0,sub_1SGOtaKojVEYZPlXupTHm7uo,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Spiky AI,IN_HOUSE,spiky.ai,cus_T7ouyxMVr9lJqE,sub_1SBZMKKojVEYZPlXL7q2wxcn,25.0,1.0,1.0,24.0,25.0,2160.0,2250.0,0.0,sub_1SBZMKKojVEYZPlXL7q2wxcn,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Informa,IN_HOUSE,informa.com,cus_SlOsei2KqRSEtO,sub_1Rps4zKojVEYZPlXH7xXcJyK,25.0,4.0,3.0,85.0,100.0,7650.0,9000.0,0.0,sub_1Rps4zKojVEYZPlXH7xXcJyK,199,,0.0,eur,month,9000.0,0,pro,14925,199,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,14925
Valtech,AGENCY,valtech.com,cus_SZlp1Kh2PLcM3j,sub_1RecIlKojVEYZPlXMHz6Olaj,300.0,1.0,1.0,118.0,300.0,10620.0,27000.0,1.0,sub_1RecIlKojVEYZPlXMHz6Olaj,499,,0.0,eur,month,27000.0,0,scale,37425,499,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,37425
Shadow-Soft,IN_HOUSE,shadow-soft.com,cus_Soq9X9QI75gCQB,sub_1RtCUeKojVEYZPlXo1QQbP84,25.0,1.0,1.0,100.0,25.0,9000.0,2250.0,0.0,sub_1RtCUeKojVEYZPlXo1QQbP84,89,,0.0,usd,month,9000.0,0,starter,3560,89,0.025,0.0,5440.0,5984.000000000001,0.0,0.0,9000
Seat Unique,IN_HOUSE,seatunique.com,cus_Sg3TeLN4WIyE9l,sub_1Rkn4LKojVEYZPlX5Jq2DX7g,100.0,1.0,1.0,52.0,100.0,4680.0,9000.0,0.0,sub_1Rkn4LKojVEYZPlX5Jq2DX7g,199,,0.0,eur,month,9000.0,0,pro,14925,199,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,14925
Jinnius Studio,AGENCY,jinnius.studio,cus_Sj4MmvvUJPsOo7,sub_1RncxGKojVEYZPlX3TbegFKQ,25.0,4.0,3.0,30.0,75.0,2700.0,6750.0,0.0,sub_1RncxGKojVEYZPlX3TbegFKQ,199,,0.0,eur,month,6750.0,0,growth,12935,199,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,12935
Brandnamic,AGENCY,brandnamic.com,cus_ShAW6ccTczlHbK,sub_1RybhaKojVEYZPlX8wLbncd5,20.0,5.0,6.0,119.0,120.0,10710.0,10800.0,0.0,sub_1RybhaKojVEYZPlX8wLbncd5,200,,0.0,eur,month,10800.0,0,growth,12935,199,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,12935
Ellusion,AGENCY,ellusion.de,cus_StHRm7IHBq4ARk,sub_1RxUuTKojVEYZPlXCBZABfJY,25.0,1.0,1.0,5.0,25.0,450.0,2250.0,0.0,sub_1RxUuTKojVEYZPlXCBZABfJY,89,,0.0,usd,month,2250.0,0,intro,2250,89,0.03955555555555555,0.0,0.0,0.0,0.0,0.0,2250
ultrabold,AGENCY,ultrabold.com,cus_T6Ixh3kqzoPIaV,sub_1SA6OTKojVEYZPlXYZC5XZQZ,25.0,1.0,1.0,24.0,25.0,2160.0,2250.0,0.0,sub_1SA6OTKojVEYZPlXYZC5XZQZ,89,,0.0,eur,month,2250.0,0,intro,2250,89,0.03955555555555555,0.0,0.0,0.0,0.0,0.0,2250
getpress,AGENCY,get-press.de,cus_SVc2qL00YoDiJZ,sub_1RaaqCKojVEYZPlXkmoy9bBV,25.0,3.0,3.0,63.0,75.0,5670.0,6750.0,0.0,sub_1RaaqCKojVEYZPlXkmoy9bBV,267,,0.0,eur,month,6750.0,0,growth,12935,199,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,12935
44ai,IN_HOUSE,44ai.ch,cus_T6nbg3BoT1r9PD,sub_1SAlq5KojVEYZPlXTnCu26qb,25.0,1.0,1.0,15.0,25.0,1350.0,2250.0,0.0,sub_1SAlq5KojVEYZPlXTnCu26qb,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Tebra,IN_HOUSE,tebra.com,cus_Sc50qfif2cclGg,sub_1RgqtRKojVEYZPlXirBaOZWv,100.0,1.0,1.0,59.0,100.0,5310.0,9000.0,0.0,sub_1RgqtRKojVEYZPlXirBaOZWv,199,,0.0,usd,month,9000.0,0,pro,14925,199,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,14925
Centro,IN_HOUSE,centro.rocks,cus_SlwSgQqihKMeRx,sub_1RqgNOKojVEYZPlXKJKauWm5,25.0,1.0,1.0,7.0,25.0,630.0,2250.0,0.0,sub_1RqgNOKojVEYZPlXKJKauWm5,89,,0.0,usd,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Prezent,IN_HOUSE,prezent.ai,cus_SulYAJbGgFityp,sub_1Ryw1uKojVEYZPlXLi8WYLes,25.0,1.0,1.0,15.0,25.0,1350.0,2250.0,0.0,sub_1Ryw1uKojVEYZPlXLi8WYLes,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Onewood,IN_HOUSE,kompozitas.eu,cus_SrmwvQ5yxlwCWa,sub_1S2T4RKojVEYZPlXwDPTPJJv,25.0,1.0,1.0,25.0,25.0,2250.0,2250.0,0.0,sub_1S2T4RKojVEYZPlXwDPTPJJv,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
ai4Suite,AGENCY,ai4suite.it,cus_SjoUKEybBfa0wG,sub_1RoKroKojVEYZPlXuEskLMWD,25.0,1.0,1.0,25.0,25.0,2250.0,2250.0,0.0,sub_1RoKroKojVEYZPlXuEskLMWD,89,,0.0,eur,month,2250.0,0,intro,2250,89,0.03955555555555555,0.0,0.0,0.0,0.0,0.0,2250
Platformengineering.org,IN_HOUSE,platformengineering.org,cus_SedGg3ycZxjmtC,sub_1Rt2PVKojVEYZPlXMARmgr52,25.0,1.0,1.0,21.0,25.0,1890.0,2250.0,0.0,sub_1Rt2PVKojVEYZPlXMARmgr52,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Oplayo,AGENCY,oplayo.com,cus_SNivtPNDS0j6Ne,sub_1RSxTxKojVEYZPlXmaeJ2ZFq,100.0,1.0,1.0,100.0,100.0,9000.0,9000.0,0.0,sub_1RSxTxKojVEYZPlXmaeJ2ZFq,199,,0.0,eur,month,9000.0,0,growth,12935,199,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,12935
People Data Labs,IN_HOUSE,peopledatalabs.com,cus_Sr26hIV6Uf9IKk,sub_1S41G0KojVEYZPlXRaGHXuDJ,25.0,1.0,1.0,13.0,25.0,1170.0,2250.0,0.0,sub_1S41G0KojVEYZPlXRaGHXuDJ,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Appiphony,IN_HOUSE,appiphony.com,cus_SlTJWz7aSPKY0P,sub_1RpwNBKojVEYZPlX2LnLZmg0,25.0,1.0,1.0,25.0,25.0,2250.0,2250.0,0.0,sub_1RpwNBKojVEYZPlX2LnLZmg0,89,,0.0,usd,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Connective,AGENCY,connectivewebdesign.com,cus_T6OfM1biWBom62,sub_1SBc3wKojVEYZPlXLwzeqyJ9,180.0,9.0,10.0,85.0,445.0,7650.0,40050.0,0.0,sub_1SBc3wKojVEYZPlXLwzeqyJ9,499,,0.0,eur,month,40050.0,0,scale,37425,499,0.013333333333333334,0.0,2625.0,2887.5000000000005,0.0,0.0,40050
QuillBot,IN_HOUSE,quillbot.com,cus_Sig2Dt6FYNOhPI,sub_1RncQCKojVEYZPlXai4Xjldu,100.0,1.0,1.0,88.0,100.0,7920.0,9000.0,0.0,sub_1RncQCKojVEYZPlXai4Xjldu,199,,0.0,eur,month,9000.0,0,pro,14925,199,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,14925
Flowla,IN_HOUSE,flowla.com,cus_SxN7mc3AzXEuZ9,sub_1S1SP9KojVEYZPlXpAduuHxw,25.0,1.0,1.0,25.0,25.0,2250.0,2250.0,0.0,sub_1S1SP9KojVEYZPlXpAduuHxw,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
mobile.de,IN_HOUSE,mobile.de,cus_ScL1v2KF7uXO56,sub_1RhAGjKojVEYZPlX4IxfSdJC,25.0,1.0,1.0,7.0,25.0,630.0,2250.0,0.0,sub_1RhAGjKojVEYZPlX4IxfSdJC,77,919.0,0.0,eur,year,2250.0,0,starter,3560,890,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,3560
Wonderwerk,IN_HOUSE,wonderwerk.com,cus_Ss9cVHI8B4L5PQ,sub_1RwPLtKojVEYZPlXpTyHIhNf,25.0,1.0,1.0,23.0,25.0,2070.0,2250.0,0.0,sub_1RwPLtKojVEYZPlXpTyHIhNf,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
CallCloud,IN_HOUSE,callcloud.app,cus_T6ARrROUInIQvQ,sub_1S9y8xKojVEYZPlXKqPVPaDT,25.0,1.0,1.0,5.0,25.0,450.0,2250.0,0.0,sub_1S9y8xKojVEYZPlXKqPVPaDT,89,,0.0,usd,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Webitics,AGENCY,webitics.fr,cus_T4RqOJ7KMBFEbd,sub_1S8Iy4KojVEYZPlX2djwu8Ov,25.0,1.0,1.0,23.0,25.0,2070.0,2250.0,0.0,sub_1S8Iy4KojVEYZPlX2djwu8Ov,89,,0.0,eur,month,2250.0,0,intro,2250,89,0.03955555555555555,0.0,0.0,0.0,0.0,0.0,2250
KlickPiloten,AGENCY,klickpiloten.de,cus_SjaAlbDsi9c3ST,sub_1Ro72vKojVEYZPlXDMiUDwox,125.0,9.0,2.0,82.0,125.0,7380.0,11250.0,0.0,sub_1Ro72vKojVEYZPlXDMiUDwox,597,,0.0,eur,month,11250.0,0,scale,37425,499,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,37425
eMagnetix,AGENCY,emagnetix.at,cus_SyPM6yUlTbSgZo,sub_1S2SYNKojVEYZPlXHURHZLh8,25.0,8.0,8.0,98.0,100.0,8820.0,9000.0,0.0,sub_1S2SYNKojVEYZPlXHURHZLh8,199,,0.0,eur,month,9000.0,0,growth,12935,199,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,12935
Upcraftq,AGENCY,upcraft.io,cus_T77d2mx1Bhibq9,sub_1SAtOmKojVEYZPlXF8iEWefS,25.0,1.0,1.0,25.0,25.0,2250.0,2250.0,0.0,sub_1SAtOmKojVEYZPlXF8iEWefS,89,,0.0,usd,month,2250.0,0,intro,2250,89,0.03955555555555555,0.0,0.0,0.0,0.0,0.0,2250
Brick,IN_HOUSE,brick.tech,cus_T8v4dtxLsbF5Te,sub_1SDRbDKojVEYZPlX26Xq1bCK,25.0,1.0,1.0,9.0,25.0,810.0,2250.0,0.0,sub_1SDRbDKojVEYZPlX26Xq1bCK,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
ConTe,IN_HOUSE,conte.it,cus_T3le0eCDjZFDMK,sub_1S7e8HKojVEYZPlX9su4tWsH,25.0,1.0,1.0,5.0,25.0,450.0,2250.0,0.0,sub_1S7e8HKojVEYZPlX9su4tWsH,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Greenly,IN_HOUSE,greenly.earth,cus_Sj9kXdJW8G33vN,sub_1SBHHVKojVEYZPlX4bj9mjcx,300.0,1.0,1.0,297.0,300.0,26730.0,27000.0,0.0,sub_1SBHHVKojVEYZPlX4bj9mjcx,499,,0.0,eur,month,27000.0,0,enterprise,49900,499,0.01,0.0,0.0,0.0,0.0,0.0,49900
Kapten & Son,IN_HOUSE,kapten-son.com,cus_SeDY7KhXgBoBFk,sub_1RivE5KojVEYZPlXgjAIdTqr,25.0,1.0,1.0,25.0,25.0,2250.0,2250.0,0.0,sub_1RivE5KojVEYZPlXgjAIdTqr,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Limitless Agency,AGENCY,limitless.ro,cus_Sf03i8frOYui8M,sub_1RqrREKojVEYZPlXbw10wR6v,125.0,29.0,29.0,536.0,874.0,50490.0,80910.0,0.0,sub_1RqrREKojVEYZPlXbw10wR6v,1809,,0.0,eur,month,80910.0,0,scale,37425,499,0.013333333333333334,43485.0,0.0,0.0,0.0,0.0,80910
Tidely,IN_HOUSE,tidely.com,cus_SIU5gqh024QoAM,sub_1RQSUGKojVEYZPlXl1eZHV1o,25.0,1.0,1.0,16.0,25.0,1440.0,2250.0,0.0,sub_1RQSUGKojVEYZPlXl1eZHV1o,90,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Karaca,IN_HOUSE,karaca.com,cus_SqdA5P1B6ybHIZ,sub_1SFZPTKojVEYZPlXEDZjCABu,100.0,1.0,1.0,50.0,100.0,4500.0,9000.0,0.0,sub_1SFZPTKojVEYZPlXEDZjCABu,199,,0.0,eur,month,9000.0,0,pro,14925,199,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,14925
nuvo,IN_HOUSE,getnuvo.com,cus_SqMsUlAv6RVUfj,sub_1RvEj5KojVEYZPlXMKseZqXs,100.0,1.0,1.0,89.0,100.0,8010.0,9000.0,0.0,sub_1RvEj5KojVEYZPlXMKseZqXs,199,,0.0,eur,month,9000.0,0,pro,14925,199,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,14925
Soberlink,IN_HOUSE,soberlink.com,cus_SM0AYWLJgi77FQ,sub_1RRIA5KojVEYZPlXYdvDFop0,25.0,1.0,1.0,25.0,25.0,2250.0,2250.0,0.0,sub_1RRIA5KojVEYZPlXYdvDFop0,89,,0.0,usd,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Store.is,AGENCY,store.is,cus_TFcpwHhYHf4vAZ,sub_1SJ7c8KojVEYZPlXLHT4SvHa,,,3.0,0.0,450.0,0.0,40500.0,0.0,sub_1SJ7c8KojVEYZPlXLHT4SvHa,765,,0.0,eur,month,40500.0,0,scale,37425,499,0.013333333333333334,3075.0,0.0,0.0,0.0,0.0,40500
hej.build GmbH,AGENCY,hej.build,cus_SsVYo3b30XIuIa,sub_1RwkZZKojVEYZPlX3PqbhuVf,100.0,1.0,1.0,86.0,100.0,7740.0,9000.0,0.0,sub_1RwkZZKojVEYZPlX3PqbhuVf,199,,0.0,eur,month,9000.0,0,growth,12935,199,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,12935
ScaledOn,AGENCY,scaledon.com,cus_SETbLZIzjHLgAo,sub_1RK0e5KojVEYZPlXk9oDP9jI,25.0,1.0,1.0,2.0,25.0,180.0,2250.0,0.0,sub_1RK0e5KojVEYZPlXk9oDP9jI,90,,0.0,eur,month,2250.0,0,intro,2250,89,0.03955555555555555,0.0,0.0,0.0,0.0,0.0,2250
SILATEC,IN_HOUSE,sicherheitsglas.de,cus_SekZYsjWENW3cC,sub_1Rjfv1KojVEYZPlXxYBUeGc6,25.0,1.0,1.0,25.0,25.0,2250.0,2250.0,0.0,sub_1Rjfv1KojVEYZPlXxYBUeGc6,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Zupo,AGENCY,zupo.co,cus_S2uZtjgqIZTnQ0,sub_1R8okoKojVEYZPlX30r8tXgZ,30.0,3.0,3.0,76.0,88.0,6840.0,7920.0,2.0,sub_1R8okoKojVEYZPlX30r8tXgZ,180,,0.0,eur,month,7920.0,0,intro,2250,89,0.03955555555555555,2300.561797752809,3369.438202247191,3706.38202247191,0.0,0.0,7920
Openfort,IN_HOUSE,openfort.io,cus_T7lf4V1yvSWUOl,sub_1SBWC4KojVEYZPlXoiENWP1A,100.0,1.0,1.0,25.0,100.0,2250.0,9000.0,0.0,sub_1SBWC4KojVEYZPlXoiENWP1A,199,,0.0,eur,month,9000.0,0,pro,14925,199,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,14925
Adzuna,IN_HOUSE,adzuna.com,cus_SzFWOwo763RjeG,sub_1S3dh0KojVEYZPlXJMZx9Kc8,25.0,1.0,1.0,22.0,25.0,1980.0,2250.0,0.0,sub_1S3dh0KojVEYZPlXJMZx9Kc8,89,,0.0,eur,month,2250.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Oxylabs,IN_HOUSE,oxylabs.io,cus_SQN9rB9e1oCcph,sub_1RX02vKojVEYZPlX6jBZZCzY,25.0,1.0,1.0,25.0,25.0,1500.0,1500.0,1.0,sub_1RX02vKojVEYZPlX6jBZZCzY,89,,0.0,eur,month,1500.0,0,starter,3560,89,0.025,0.0,0.0,0.0,0.0,0.0,3560
Syzygy,AGENCY,syzygy.de,cus_SwcjmPhdXsLjQl,sub_1S0jUBKojVEYZPlXgsZtgium,100.0,10.0,7.0,376.0,700.0,33840.0,63000.0,0.0,sub_1S0jUBKojVEYZPlXgsZtgium,1200,,0.0,eur,month,63000.0,0,scale,37425,499,0.013333333333333334,25575.0,0.0,0.0,0.0,0.0,63000
